"tweet_id","sentiment","author","content"
1957472414,"sadness","NicoleSantero","it's overwhelming how i'm finally catching up with my cousin/bff since i was three who i haven't seen in years. ah, memories. miss her"
1957472514,"worry","amzneric","missing my man, two months is so long to not see him"
1957473076,"neutral","geraldfowler","Surgery when I wake up"
1957473438,"sadness","tywhite","SF felt WAY too intense for me tonight. Hope that doesn't keep up. Upset with myself for not hanging with @fascinated and pearl"
1957473563,"worry","MarthinusSwart","I read the disclaimer, I had to close my browser  http://tinyurl.com/n28lr3"
1957473571,"worry","Rellz","Its chilly n lonley n this livingroom"
1957474013,"sadness","Scarlettjen","@divabat so sorry to hear that.  I lost two hard drives this year, I know the feeling"
1957474049,"sadness","blucrystal","So many farewell parties! sad to see people leaving .."
1957474232,"enthusiasm","marci723","@JustcallmeMac your making me jealous now  I want one! How long have u guys been married?"
1957474409,"fun","nissyoh","http://twitpic.com/6661g - is on her last day at METRO magazine  Ta-ta, dream job. (PS: June issue out now. Czech it out!)"
1957474522,"worry","Syd33","Memphis just can't catch a break these days. My poor Tigers"
1957474620,"neutral","KARENmagazine","@lorrainelock they are having a closing down sale !    does not look good."
1957474784,"sadness","Nuggy1","I'm sleepy but is feeling under the weather! ugh! These damn tonsils. I need some company or somebody to talk too!"
1957475168,"worry","CraigHarris","5500 words and counting.  My hands hurt"
1957475541,"happiness","stephyday","@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol"
1957475589,"worry","sentimentalizzy","I miss the Doctor Who regular series."
1957475954,"worry","UltraSub","Jeez! Little one is seriously constipated. Don't know what to do anymore. Anyone tips? It's terrible seeing him in serious pain"
1957476026,"sadness","JacobLovesGucci","im the only ho that didnt go to tigerheat tonite"
1957476456,"happiness","Reidsui","@RASHIDIAN Come hang out wif meeee"
1957476665,"worry","TrustTommy","@damienmulley Yes otherdad  @katiemoffat Wait, do I go back to sleep or cause mischief?"
1957476811,"happiness","kidcrayola","Hmmm thinking about taking back that I feel better this morning - I think I spoke to early"
1957476852,"sadness","kk","not to be too macabre but its hard to believe we dropped a real nuclear weapon on real japanese humans.  http://ow.ly/9NRu #warisfucked"
1957476860,"worry","cdels","Inshalla! Devo I wont be at the Astor tonight"
1957477011,"sadness","minauderie","@OpheliaPunk i wish i wasn't all  bummed but i kinda am"
1957477066,"sadness","RussellBfan90","@notmywords yup-unfortunately  Took today off work and just slept all day."
1957477381,"worry","identigral","iTunes upgrade reset playcount to zero  How will I know which one of 143 Hasta Siempre versions I liked best?"
1957477598,"sadness","morwanggg","is feeling so bored... i miss school time"
1957477630,"worry","Queeniet74","Watched The Notebook last night.... Wahhhhhhh!  V good.  Cried my eyes out!  Maybe a bit too close to home I think.    Go watch!"
1957477724,"anger","anthraxmoh","My stomach is all EXPLODE from the wendys  why is everything that tastes good bad for you?"
1957477835,"neutral","ZmajZena","go to my father's house or not?!that is the question...domestic food and people around me vs my bed,my tv and my world...dont know"
1957477924,"worry","stellery","@_erica /hugs those are the worst. Mine used to be really bad on the first day..sometimes can't even get out of bed."
1957478985,"neutral","sydeshow","@kegrocks I did one last night  it will be available in dvd, blue ray, and digital download via the iTunes store by the end of the week"
1957479011,"neutral","JonasBrothas","@mrspaulkjonas No, havent heard anything about the show   It hasnt been on on saturday nights, but there are the occasional sunday reruns."
1957479384,"worry","Broooooke_","@AlexAllTimeLow aww  cant wait till u get 2 Sydney ;D i missed out on tickets tho.. :O xxx"
1957479599,"worry","lindamalm","imissu, come back home now honey"
1957479921,"surprise","ilsmiles9","falling asleep and waking to gun shots arent fun"
1957479923,"worry","MissxMarisa","@Zobi09 I'm concerned for that family"
1957480314,"hate","carnivalesq","@Epiphora I will never forgive you for burying the erotica. You're snuffing out our love."
1957480356,"hate","IndigoToad","Had to fix bike chain on the way to work...arrived a filthy, bloody mess   lovely weather though!"
1957480358,"neutral","cathking","@grum have you seen who's knocked you off top spot on wefollow for #perth?"
1957480395,"sadness","00mouse2000","@etschuetz that sux  but mayb 4 the btr u nvr know"
1957480573,"neutral","carocat","@dreamsthedream @dreamsthedream @dreamsthedream I came back to Germany yesterday. My five days in the UK were over."
1957481172,"sadness","becaghist","Cant sleeeeep &amp; i miss my long hairrr"
1957481237,"neutral","Emmanuel_7","3) I really want to see &quot;Up&quot;"
1957481924,"sadness","SonjaReneStuart","mom is ok so far. just missing jaron"
1957482102,"fun","Galiiit","@twebbstack nuhhhh no info on ticketek yet  Heaps excited though! I dont care how much but I hope it isn't too much.."
1957482122,"worry","rsrecidoro","just called Toyota. Car won't be ready til 5."
1957482294,"love","_trisha","im finally going home but didnt get to finish all my work  so ill be back tomorrow"
1957482343,"worry","sunshine_mafia","@mrcoups oh dear  not fun"
1957482834,"worry","amy_carol","Can't sleep...so I'm watching HGTV. I'm afraid infomercials are about to take over"
1957482960,"neutral","uaoh","Because twitter is about being an attention whore: meet new haircut, same as the old one: http://u.nu/8748 She refused to cut a fringe"
1957482979,"sadness","SaMannequiN","has had AWFUL hiccups today and now can't fall asleep because of them"
1957482992,"happiness","babyowls","@pyroezra i know!  i wish she would. I just wanna cuddle and sleeep in ga! And go to the world of coke"
1957483056,"neutral","GeminiJS","I guess I'm just not smoking tonight"
1957483412,"sadness","archeens","Use twitter, quit life"
1957483566,"worry","kilted","@widrfm  hey, is your site down? I was going to listen to the web stream but can't get to the site..."
1957483606,"neutral","throg","Oh cr*p ... Placebo tix and Tori Amos both go on sale at 9am. Anticipating hot cake distribution of both."
1957483655,"relief","gilmanjunkiez","Happy belated Birthday to Billy!! I forgot to say that on his bday.  I  feel aweful!"
1957483776,"love","whatacatchx","@sweetavalanche haha yeah i know  yeah, things are okay, pretty much the same. i'm slowly sorting things out.. exams are coming D: haha"
1957483970,"sadness","jazminepearl","Listing to old jb music.... Going bck to 2006&amp;2007 &lt;33 i miss tht"
1957484159,"hate","Nita1207","wants to move to QLD already, this cold weather is killing me"
1957484500,"sadness","jennuh21","Just woke up &amp; can't go back to sleep. Had a txt from the bff sayin if you're up call me, sounds important but that was 4 hours ago"
1957484585,"neutral","skyguy27","3/4 through project car 1."
1957484797,"neutral","Sebyola","playing bejewled on facebook.. damn it i want a higherscore!"
1957485047,"neutral","gem_quack_quack","starting to wonder if I'm going to get this job... came across as though i'd find work elsewhere if needs must... not intentionally"
1957485240,"sadness","xya","My truss failing  http://yfrog.com/154upj"
1957485286,"worry","3riplelclothing","@Keiyaunna So i guess im stuck in the LOBBY"
1957485317,"worry","Claymaan","365days rperss.... where are youuuuuuu"
1957485440,"hate","KobieThatcher","stuck in huge traffic jam"
1957485710,"worry","veriette","This porridge tastes shit! I cba with today man."
1957485760,"worry","FannyAddams","Have to sell my car. It's costing me too much. Can now afford one rollerskate. Bye bye petey"
1957485864,"neutral","jellybabynet","Lovely morning to cycle to work but met with a 29 degree office"
1957485942,"sadness","GhostOtaku","Trending Topics on Twitter used to useful. Now they're just like middle schoolers passing around notes cause class is boring."
1957486370,"hate","sheh","hates typing on a mac. wishing that i'll be done my english essay soon.  sleeeepy"
1957486984,"fun","simplyvinay","Want to get my hands dirty with FubuMVC. http://bit.ly/J00ha, but the document is not yet complete"
1957487022,"neutral","Aeris_Reborn","going to work, it's 3:30am"
1957487203,"worry","nikki_marion","seriously getting hurt.... 4 days before nationals.. what a joke"
1957487615,"sadness","CandleNtheDark","@helloinsightful CEREAL DOESNT COME WITH TOYS ANYMORE!. i jus been thinkin i was buyin the wrong kinds  say it aint so Mo."
1957487865,"empty","heatherbyzz","sleep? what's sleep again? I've seem to have forgottten the meaning. too much on my mind. or it's just my usual insonmia."
1957488446,"sadness","KingDavid1973","Now the mosquito truck is waking me up"
1957488540,"worry","waffleygoodness","@katelynizzle haha okay you were talking about middle college grad I think and I got worried"
1957488983,"worry","carissawarner","I hate tossing and turning.. Why can't i just fall asleep?"
1957489460,"sadness","eddietang68","Another boring meeting to attend"
1957489791,"happiness","dreamsthedream","@carocat Nooo  But hey you're back next week! Are you moving back for good?"
1957489961,"enthusiasm","loveli","can't tell you how thrilled I am to have just had a nosebleed.  first time in ages.  overjoyed doesn't cover it.  urgh"
1957490113,"worry","katadare","Can't seem to sleep tonight... Its 3:38am, I need to get up in less than 4 hours..."
1957490341,"hate","seyko_","bah, i h8 waking up"
1957490410,"enthusiasm","Sagan_Myers","@katieclair88 You guys didn't call or come over  Did we do something?! Def. give us a call tomorrow and hang out with us chick!!"
1957490526,"happiness","bet33","@ykesha2001 yeah, I also had to do a paper.. I only have one more final left: algebra.. &amp; I take it on my birthday!!   (june 3)"
1957490771,"hate","loveletsgo","i hate working, especially when the weather is good"
1957491235,"sadness","ancientbruises","damn i missed @xsparkage's blogtv  i hope it was funsies?"
1957491739,"neutral","godmademefunkie","On the train now. I forgot by charger  that means no whoshere for me today till I get home haha!  but I'd still tweet u guys! xxx"
1957492058,"sadness","LucyJuiceNewton","I'm torn, do I get an extended warranty for my iPhone when mine runs out, or jailbreak? I've already got problems with battery &amp; earpiece"
1957492349,"worry","Naibabi","@dawndela yeh still have the weekend, but I get weekends anyways, today is my full last day of vacation time"
1957492389,"surprise","Miriam_met2xi","Back at work.....too much email in my inbox...."
1957492675,"sadness","thatlass","friday night is my fav night of the week but now I have to go to stupid dog training classes"
1957492899,"sadness","EdwardVampire","@xBellaMariex Hello Bella, why r you going to delete your account..?"
1957492909,"worry","gerrymoth","@HannaManna I think it goes against everything i thought the olympic spirit of Team GB is/was"
1957493869,"worry","LadyKry","Auditions are good but, Iam super nervous! That is one of my virtues"
1957493949,"neutral","Aaron32514","nothing"
1957493957,"sadness","lollbirdsey","@nicolepenney That sucks! I'm going to be doing summer school.  Need to catch up on several units"
1957494472,"worry","HayleyBee1","Going to revise for physics."
1957494894,"hate","kleyva","Have you ever stepped on a slug by accident? I just did  I hate bugs"
1957495122,"sadness","DandelionQueen","Damn, 4got to turn off my alarm so I woke up at 5:45am"
1957495794,"sadness","aurocka","I miss Cary and want to drink some chocolate milk with him."
1957495917,"neutral","KayTyler","@krissysalisbury don't ask  Hoping that today will be an improvment on the rest of the week. Looking forward to the weekend weather!"
